#format table ## [Custom WaveView] saved 11:43:39 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 1.098E-02 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.653E-05 , 2.653E-05 , 2.652E-05 
 1.103E-02 , 1.492E-03 , 1.492E-03 , 1.288E+00 , 1.492E-03 , 1.492E-03 , 1.492E-03 
 1.108E-02 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.654E-05 , 2.654E-05 , 2.645E-05 
 1.113E-02 , 1.971E-04 , 1.971E-04 , 1.299E+00 , 1.971E-04 , 1.971E-04 , 1.299E+00 
 1.118E-02 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.654E-05 , 2.654E-05 , 2.653E-05 
 1.123E-02 , 1.971E-04 , 1.971E-04 , 1.299E+00 , 1.971E-04 , 1.971E-04 , 1.299E+00 
 1.128E-02 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.654E-05 , 2.654E-05 , 2.655E-05 
 1.133E-02 , 1.971E-04 , 1.971E-04 , 1.299E+00 , 1.971E-04 , 1.971E-04 , 1.299E+00 
 1.138E-02 , 1.295E+00 , 1.325E+00 , 2.340E-05 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.143E-02 , 1.971E-04 , 1.971E-04 , 1.299E+00 , 1.971E-04 , 1.299E+00 , 1.971E-04 
 1.148E-02 , 1.295E+00 , 1.325E+00 , 2.339E-05 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.153E-02 , 1.972E-04 , 1.972E-04 , 1.299E+00 , 1.972E-04 , 1.299E+00 , 1.971E-04 
 1.158E-02 , 1.295E+00 , 1.325E+00 , 2.339E-05 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.163E-02 , 1.972E-04 , 1.972E-04 , 1.299E+00 , 1.972E-04 , 1.299E+00 , 1.972E-04 
 1.168E-02 , 1.283E+00 , 1.319E+00 , 8.749E-06 , 1.283E+00 , 1.319E+00 , 8.748E-06 
 1.173E-02 , 1.972E-04 , 1.972E-04 , 1.299E+00 , 1.972E-04 , 1.299E+00 , 1.972E-04 
 1.178E-02 , 1.283E+00 , 1.319E+00 , 8.749E-06 , 1.283E+00 , 1.319E+00 , 8.805E-06 
 1.183E-02 , 2.309E-05 , 2.309E-05 , 1.310E+00 , 2.309E-05 , 1.268E+00 , 1.310E+00 
 1.188E-02 , 1.284E+00 , 1.319E+00 , 8.806E-06 , 1.319E+00 , 8.805E-06 , 1.319E+00 
 1.193E-02 , 2.309E-05 , 2.309E-05 , 1.310E+00 , 2.309E-05 , 1.268E+00 , 1.310E+00 
 1.198E-02 , 1.284E+00 , 1.319E+00 , 8.806E-06 , 1.319E+00 , 8.806E-06 , 1.319E+00 
 1.203E-02 , 2.310E-05 , 2.310E-05 , 1.310E+00 , 2.310E-05 , 1.268E+00 , 1.310E+00 
 1.208E-02 , 1.283E+00 , 1.319E+00 , 8.749E-06 , 1.283E+00 , 1.319E+00 , 8.735E-06 
 1.213E-02 , 2.307E-04 , 2.307E-04 , 1.249E+00 , 1.299E+00 , 2.307E-04 , 2.307E-04 
 1.218E-02 , 1.284E+00 , 1.319E+00 , 8.806E-06 , 1.319E+00 , 8.806E-06 , 1.319E+00 
 1.223E-02 , 2.310E-05 , 2.310E-05 , 1.310E+00 , 2.310E-05 , 1.268E+00 , 1.310E+00 
 1.228E-02 , 1.284E+00 , 1.319E+00 , 8.806E-06 , 1.319E+00 , 8.806E-06 , 1.319E+00 
 1.233E-02 , 2.307E-04 , 2.307E-04 , 1.249E+00 , 1.299E+00 , 2.307E-04 , 2.307E-04 
 1.238E-02 , 1.268E+00 , 1.310E+00 , 2.311E-05 , 1.310E+00 , 2.311E-05 , 2.304E-05 
 1.243E-02 , 2.311E-05 , 2.311E-05 , 1.268E+00 , 1.310E+00 , 2.311E-05 , 1.310E+00 
 1.248E-02 , 1.268E+00 , 1.310E+00 , 2.311E-05 , 1.310E+00 , 2.311E-05 , 2.311E-05 
 1.253E-02 , 2.308E-04 , 2.308E-04 , 1.249E+00 , 1.299E+00 , 2.308E-04 , 2.308E-04 
 1.258E-02 , 1.268E+00 , 1.310E+00 , 2.311E-05 , 1.310E+00 , 2.311E-05 , 2.304E-05 
 1.263E-02 , 2.311E-05 , 2.311E-05 , 1.268E+00 , 1.310E+00 , 2.312E-05 , 1.310E+00 
 1.268E-02 , 1.283E+00 , 1.319E+00 , 8.748E-06 , 8.749E-06 , 1.283E+00 , 1.319E+00 
 1.273E-02 , 2.312E-05 , 2.312E-05 , 1.268E+00 , 1.310E+00 , 2.312E-05 , 1.310E+00 
 1.278E-02 , 1.283E+00 , 1.319E+00 , 8.748E-06 , 8.749E-06 , 1.283E+00 , 1.319E+00 
 1.283E-02 , 2.660E-05 , 2.660E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.659E-05 
 1.288E-02 , 1.268E+00 , 1.310E+00 , 2.312E-05 , 2.312E-05 , 1.310E+00 , 2.308E-05 
 1.293E-02 , 2.660E-05 , 2.660E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.658E-05 
 1.298E-02 , 1.268E+00 , 1.310E+00 , 2.312E-05 , 2.312E-05 , 1.310E+00 , 2.311E-05 
 1.303E-02 , 2.660E-05 , 2.660E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.652E-05 
 1.308E-02 , 1.268E+00 , 1.310E+00 , 2.313E-05 , 2.313E-05 , 1.310E+00 , 2.306E-05 
 1.313E-02 , 8.678E-06 , 8.679E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.318E-02 , 1.268E+00 , 1.310E+00 , 2.313E-05 , 2.313E-05 , 1.310E+00 , 2.312E-05 
 1.323E-02 , 2.661E-05 , 2.661E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.659E-05 
 1.328E-02 , 1.268E+00 , 1.310E+00 , 2.313E-05 , 2.313E-05 , 1.310E+00 , 2.314E-05 
 1.333E-02 , 8.677E-06 , 8.678E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.338E-02 , 1.268E+00 , 1.310E+00 , 2.314E-05 , 2.314E-05 , 2.314E-05 , 1.310E+00 
 1.343E-02 , 1.495E-03 , 1.288E+00 , 1.495E-03 , 1.495E-03 , 1.495E-03 , 1.495E-03 
 1.348E-02 , 1.268E+00 , 1.310E+00 , 2.314E-05 , 2.314E-05 , 2.314E-05 , 1.310E+00 
 1.353E-02 , 1.495E-03 , 1.288E+00 , 1.495E-03 , 1.495E-03 , 1.495E-03 , 1.495E-03 
 1.358E-02 , 1.268E+00 , 1.310E+00 , 2.314E-05 , 2.314E-05 , 2.314E-05 , 1.310E+00 
 1.363E-02 , 1.496E-03 , 1.288E+00 , 1.496E-03 , 1.496E-03 , 1.496E-03 , 1.496E-03 
 1.368E-02 , 1.249E+00 , 1.299E+00 , 2.311E-04 , 2.311E-04 , 2.311E-04 , 2.311E-04 
 1.373E-02 , 1.496E-03 , 1.288E+00 , 1.496E-03 , 1.496E-03 , 1.496E-03 , 1.496E-03 
 1.378E-02 , 1.249E+00 , 1.299E+00 , 2.312E-04 , 2.312E-04 , 2.312E-04 , 2.312E-04 
 1.383E-02 , 1.977E-04 , 1.299E+00 , 1.977E-04 , 1.977E-04 , 1.977E-04 , 1.299E+00 
 1.388E-02 , 1.325E+00 , 2.333E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.393E-02 , 1.978E-04 , 1.299E+00 , 1.978E-04 , 1.978E-04 , 1.299E+00 , 1.977E-04 
 1.398E-02 , 1.325E+00 , 2.332E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.403E-02 , 1.978E-04 , 1.299E+00 , 1.978E-04 , 1.978E-04 , 1.978E-04 , 1.299E+00 
 1.408E-02 , 1.325E+00 , 2.332E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.413E-02 , 1.978E-04 , 1.299E+00 , 1.978E-04 , 1.978E-04 , 1.299E+00 , 1.978E-04 
 1.418E-02 , 1.319E+00 , 8.748E-06 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.746E-06 
 1.423E-02 , 1.978E-04 , 1.299E+00 , 1.978E-04 , 1.978E-04 , 1.299E+00 , 1.978E-04 
 1.428E-02 , 1.319E+00 , 8.748E-06 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.761E-06 
 1.433E-02 , 2.317E-05 , 1.310E+00 , 2.317E-05 , 2.317E-05 , 1.268E+00 , 1.310E+00 
 1.438E-02 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 , 8.804E-06 , 1.319E+00 
 1.443E-02 , 2.317E-05 , 1.310E+00 , 2.317E-05 , 2.317E-05 , 1.268E+00 , 1.310E+00 
 1.448E-02 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 , 8.804E-06 , 1.319E+00 
 1.453E-02 , 2.317E-05 , 1.310E+00 , 2.317E-05 , 2.317E-05 , 1.268E+00 , 1.310E+00 
 1.458E-02 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 , 8.805E-06 , 1.319E+00 
 1.463E-02 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.980E-04 
 1.468E-02 , 1.310E+00 , 2.318E-05 , 1.268E+00 , 1.310E+00 , 2.318E-05 , 2.318E-05 
 1.473E-02 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.980E-04 
 1.478E-02 , 1.310E+00 , 2.318E-05 , 1.268E+00 , 1.310E+00 , 2.318E-05 , 2.318E-05 
 1.483E-02 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.299E+00 , 1.980E-04 , 1.980E-04 
 1.488E-02 , 1.319E+00 , 8.804E-06 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 
 1.493E-02 , 2.025E-05 , 1.310E+00 , 2.025E-05 , 1.310E+00 , 2.025E-05 , 1.310E+00 
 1.498E-02 , 1.310E+00 , 2.319E-05 , 1.268E+00 , 1.310E+00 , 2.319E-05 , 2.318E-05 
 1.503E-02 , 2.025E-05 , 1.310E+00 , 2.025E-05 , 1.310E+00 , 2.025E-05 , 1.310E+00 
 1.508E-02 , 1.310E+00 , 2.319E-05 , 1.268E+00 , 1.310E+00 , 2.319E-05 , 2.312E-05 
 1.513E-02 , 2.319E-05 , 1.310E+00 , 2.319E-05 , 1.268E+00 , 1.310E+00 , 2.320E-05 
 1.518E-02 , 1.319E+00 , 8.804E-06 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 
 1.523E-02 , 2.026E-05 , 1.310E+00 , 2.026E-05 , 1.310E+00 , 2.026E-05 , 1.310E+00 
 1.528E-02 , 1.319E+00 , 8.804E-06 , 1.319E+00 , 8.804E-06 , 1.284E+00 , 1.319E+00 
 1.533E-02 , 2.320E-05 , 1.310E+00 , 2.320E-05 , 1.268E+00 , 1.310E+00 , 2.320E-05 
 1.538E-02 , 1.310E+00 , 2.026E-05 , 1.310E+00 , 2.026E-05 , 1.310E+00 , 2.024E-05 
 1.543E-02 , 8.747E-06 , 1.318E+00 , 8.747E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.548E-02 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.026E-05 
 1.553E-02 , 8.747E-06 , 1.318E+00 , 8.747E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.558E-02 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.021E-05 
 1.563E-02 , 2.317E-04 , 1.248E+00 , 1.299E+00 , 2.317E-04 , 2.317E-04 , 2.317E-04 
 1.568E-02 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.027E-05 , 2.027E-05 , 1.310E+00 
 1.573E-02 , 8.747E-06 , 1.318E+00 , 8.747E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.578E-02 , 1.310E+00 , 2.027E-05 , 1.310E+00 , 2.027E-05 , 2.027E-05 , 1.310E+00 
 1.583E-02 , 2.318E-04 , 1.248E+00 , 1.299E+00 , 2.318E-04 , 2.318E-04 , 2.317E-04 
 1.588E-02 , 1.299E+00 , 1.983E-04 , 1.299E+00 , 1.983E-04 , 1.983E-04 , 1.982E-04 
 1.593E-02 , 2.322E-05 , 1.268E+00 , 1.310E+00 , 2.322E-05 , 2.322E-05 , 1.310E+00 
 1.598E-02 , 1.299E+00 , 1.983E-04 , 1.299E+00 , 1.983E-04 , 1.983E-04 , 1.983E-04 
 1.603E-02 , 2.322E-05 , 1.268E+00 , 1.310E+00 , 2.322E-05 , 2.322E-05 , 1.310E+00 
 1.608E-02 , 1.299E+00 , 1.983E-04 , 1.299E+00 , 1.983E-04 , 1.983E-04 , 1.983E-04 
 1.613E-02 , 2.322E-05 , 1.268E+00 , 1.310E+00 , 2.322E-05 , 2.322E-05 , 1.310E+00 
 1.618E-02 , 1.318E+00 , 8.746E-06 , 8.746E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.623E-02 , 2.322E-05 , 1.268E+00 , 1.310E+00 , 2.322E-05 , 2.322E-05 , 1.310E+00 
 1.628E-02 , 1.318E+00 , 8.746E-06 , 8.746E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.633E-02 , 2.323E-05 , 1.268E+00 , 1.310E+00 , 2.323E-05 , 1.310E+00 , 2.321E-05 
 1.638E-02 , 1.310E+00 , 2.323E-05 , 2.323E-05 , 1.268E+00 , 1.310E+00 , 2.316E-05 
 1.643E-02 , 8.746E-06 , 1.283E+00 , 1.318E+00 , 8.746E-06 , 1.283E+00 , 1.318E+00 
 1.648E-02 , 1.310E+00 , 2.323E-05 , 2.323E-05 , 1.268E+00 , 1.310E+00 , 2.323E-05 
 1.653E-02 , 8.746E-06 , 1.283E+00 , 1.318E+00 , 8.746E-06 , 1.283E+00 , 1.318E+00 
 1.658E-02 , 1.310E+00 , 2.323E-05 , 2.323E-05 , 1.268E+00 , 1.310E+00 , 2.316E-05 
 1.663E-02 , 8.747E-06 , 1.283E+00 , 1.318E+00 , 8.747E-06 , 1.283E+00 , 1.318E+00 
 1.668E-02 , 1.310E+00 , 2.029E-05 , 2.029E-05 , 1.310E+00 , 2.029E-05 , 1.310E+00 
 1.673E-02 , 8.746E-06 , 1.283E+00 , 1.318E+00 , 8.746E-06 , 1.283E+00 , 1.318E+00 
 1.678E-02 , 1.310E+00 , 2.030E-05 , 2.030E-05 , 1.310E+00 , 2.030E-05 , 1.310E+00 
 1.683E-02 , 2.674E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.674E-05 , 2.673E-05 
 1.688E-02 , 1.299E+00 , 1.985E-04 , 1.985E-04 , 1.299E+00 , 1.985E-04 , 1.985E-04 
 1.693E-02 , 8.746E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.746E-06 , 1.318E+00 
 1.698E-02 , 1.299E+00 , 1.985E-04 , 1.985E-04 , 1.299E+00 , 1.985E-04 , 1.985E-04 
 1.703E-02 , 2.674E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.674E-05 , 2.666E-05 
 1.708E-02 , 1.299E+00 , 1.985E-04 , 1.985E-04 , 1.299E+00 , 1.985E-04 , 1.985E-04 
 1.713E-02 , 8.747E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.748E-06 , 1.318E+00 
 1.718E-02 , 1.310E+00 , 2.325E-05 , 2.325E-05 , 2.325E-05 , 1.268E+00 , 1.310E+00 
 1.723E-02 , 8.746E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.745E-06 , 1.318E+00 
 1.728E-02 , 1.310E+00 , 2.325E-05 , 2.325E-05 , 2.325E-05 , 1.268E+00 , 1.310E+00 
 1.733E-02 , 8.675E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.666E-06 
 1.738E-02 , 1.299E+00 , 1.986E-04 , 1.986E-04 , 1.986E-04 , 1.299E+00 , 1.986E-04 
 1.743E-02 , 2.097E-05 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.325E+00 
 1.748E-02 , 1.299E+00 , 1.986E-04 , 1.986E-04 , 1.986E-04 , 1.299E+00 , 1.986E-04 
 1.753E-02 , 8.675E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.661E-06 
 1.758E-02 , 1.299E+00 , 1.986E-04 , 1.986E-04 , 1.986E-04 , 1.299E+00 , 1.986E-04 
 1.763E-02 , 2.097E-05 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.325E+00 
 1.768E-02 , 1.299E+00 , 1.987E-04 , 1.987E-04 , 1.987E-04 , 1.987E-04 , 1.299E+00 
 1.773E-02 , 2.097E-05 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.325E+00 
 1.778E-02 , 1.299E+00 , 1.987E-04 , 1.987E-04 , 1.987E-04 , 1.987E-04 , 1.299E+00 
 1.783E-02 , 1.288E+00 , 1.501E-03 , 1.501E-03 , 1.501E-03 , 1.501E-03 , 1.501E-03 
 1.788E-02 , 1.288E+00 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 
 1.793E-02 , 1.288E+00 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 
 1.798E-02 , 1.288E+00 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 
 1.803E-02 , 1.288E+00 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 
 1.808E-02 , 1.288E+00 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 , 1.502E-03 
 1.813E-02 , 1.299E+00 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.299E+00 
 1.818E-02 , 2.095E-05 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.325E+00 
 1.823E-02 , 1.299E+00 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.299E+00 
 1.828E-02 , 2.095E-05 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.294E+00 , 1.325E+00 
 1.833E-02 , 1.299E+00 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.299E+00 , 1.988E-04 
 1.838E-02 , 8.674E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.681E-06 
 1.843E-02 , 1.299E+00 , 1.988E-04 , 1.988E-04 , 1.988E-04 , 1.299E+00 , 1.988E-04 
 1.848E-02 , 8.674E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.664E-06 
 1.853E-02 , 1.299E+00 , 1.989E-04 , 1.989E-04 , 1.989E-04 , 1.299E+00 , 1.989E-04 
 1.858E-02 , 8.674E-06 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.660E-06 
 1.863E-02 , 1.310E+00 , 2.329E-05 , 2.329E-05 , 2.329E-05 , 1.268E+00 , 1.310E+00 
 1.868E-02 , 8.745E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.745E-06 , 1.318E+00 
 1.873E-02 , 1.310E+00 , 2.330E-05 , 2.330E-05 , 2.330E-05 , 1.268E+00 , 1.310E+00 
 1.878E-02 , 8.745E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.745E-06 , 1.318E+00 
 1.883E-02 , 1.299E+00 , 1.989E-04 , 1.989E-04 , 1.299E+00 , 1.989E-04 , 1.989E-04 
 1.888E-02 , 2.681E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.681E-05 , 2.680E-05 
 1.893E-02 , 1.299E+00 , 1.990E-04 , 1.990E-04 , 1.299E+00 , 1.990E-04 , 1.989E-04 
 1.898E-02 , 2.681E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.681E-05 , 2.680E-05 
 1.903E-02 , 1.299E+00 , 1.990E-04 , 1.990E-04 , 1.299E+00 , 1.990E-04 , 1.990E-04 
 1.908E-02 , 2.682E-05 , 1.267E+00 , 1.267E+00 , 1.309E+00 , 2.682E-05 , 2.673E-05 
 1.913E-02 , 1.310E+00 , 2.036E-05 , 2.036E-05 , 1.310E+00 , 2.036E-05 , 1.310E+00 
 1.918E-02 , 8.744E-06 , 1.283E+00 , 1.318E+00 , 8.744E-06 , 1.283E+00 , 1.318E+00 
 1.923E-02 , 1.310E+00 , 2.036E-05 , 2.036E-05 , 1.310E+00 , 2.036E-05 , 1.310E+00 
 1.928E-02 , 8.745E-06 , 1.283E+00 , 1.318E+00 , 8.745E-06 , 1.283E+00 , 1.318E+00 
 1.933E-02 , 1.310E+00 , 2.036E-05 , 2.036E-05 , 1.310E+00 , 2.036E-05 , 1.310E+00 
 1.938E-02 , 2.332E-05 , 1.268E+00 , 1.310E+00 , 2.332E-05 , 1.310E+00 , 2.325E-05 
 1.943E-02 , 1.310E+00 , 2.332E-05 , 2.332E-05 , 1.268E+00 , 1.310E+00 , 2.324E-05 
 1.948E-02 , 8.744E-06 , 1.283E+00 , 1.318E+00 , 8.744E-06 , 1.283E+00 , 1.318E+00 
 1.953E-02 , 1.310E+00 , 2.332E-05 , 2.332E-05 , 1.268E+00 , 1.310E+00 , 2.325E-05 
 1.958E-02 , 8.744E-06 , 1.283E+00 , 1.318E+00 , 8.744E-06 , 1.283E+00 , 1.318E+00 
 1.963E-02 , 1.318E+00 , 8.744E-06 , 8.745E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.968E-02 , 2.332E-05 , 1.268E+00 , 1.310E+00 , 2.332E-05 , 1.310E+00 , 2.332E-05 
 1.973E-02 , 1.318E+00 , 8.743E-06 , 8.744E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.978E-02 , 2.333E-05 , 1.268E+00 , 1.310E+00 , 2.333E-05 , 1.310E+00 , 2.338E-05 
 1.983E-02 , 1.318E+00 , 8.742E-06 , 8.743E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 1.988E-02 , 2.333E-05 , 1.268E+00 , 1.310E+00 , 2.333E-05 , 2.333E-05 , 1.310E+00 
 1.993E-02 , 1.299E+00 , 1.992E-04 , 1.299E+00 , 1.992E-04 , 1.992E-04 , 1.992E-04 
 1.998E-02 , 2.333E-05 , 1.268E+00 , 1.310E+00 , 2.333E-05 , 2.333E-05 , 1.310E+00 
 2.003E-02 , 1.299E+00 , 1.992E-04 , 1.299E+00 , 1.992E-04 , 1.992E-04 , 1.992E-04 
 2.008E-02 , 2.334E-05 , 1.268E+00 , 1.310E+00 , 2.334E-05 , 2.334E-05 , 1.310E+00 
 2.013E-02 , 1.310E+00 , 2.038E-05 , 1.310E+00 , 2.038E-05 , 2.038E-05 , 1.310E+00 
 2.018E-02 , 2.329E-04 , 1.248E+00 , 1.299E+00 , 2.329E-04 , 2.329E-04 , 2.329E-04 
 2.023E-02 , 1.299E+00 , 1.993E-04 , 1.299E+00 , 1.993E-04 , 1.993E-04 , 1.993E-04 
 2.028E-02 , 2.330E-04 , 1.248E+00 , 1.299E+00 , 2.330E-04 , 2.330E-04 , 2.330E-04 
 2.033E-02 , 1.310E+00 , 2.038E-05 , 1.310E+00 , 2.038E-05 , 2.038E-05 , 1.310E+00 
 2.038E-02 , 8.744E-06 , 1.318E+00 , 8.744E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 2.043E-02 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.034E-05 
 2.048E-02 , 8.743E-06 , 1.318E+00 , 8.743E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 2.053E-02 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.031E-05 
 2.058E-02 , 8.744E-06 , 1.318E+00 , 8.744E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 
 2.063E-02 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.039E-05 , 1.310E+00 , 2.037E-05 
 2.068E-02 , 2.335E-05 , 1.310E+00 , 2.335E-05 , 1.268E+00 , 1.310E+00 , 2.335E-05 
 2.073E-02 , 1.310E+00 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 , 2.032E-05 
 2.078E-02 , 2.336E-05 , 1.310E+00 , 2.336E-05 , 1.268E+00 , 1.310E+00 , 2.336E-05 
 2.083E-02 , 1.319E+00 , 8.801E-06 , 1.319E+00 , 8.801E-06 , 1.283E+00 , 1.319E+00 
 2.088E-02 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 
 2.093E-02 , 1.310E+00 , 2.336E-05 , 1.268E+00 , 1.310E+00 , 2.336E-05 , 2.329E-05 
 2.098E-02 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 
 2.103E-02 , 1.310E+00 , 2.336E-05 , 1.268E+00 , 1.310E+00 , 2.336E-05 , 2.329E-05 
 2.108E-02 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 , 2.040E-05 , 1.310E+00 
 2.113E-02 , 1.310E+00 , 2.337E-05 , 1.268E+00 , 1.310E+00 , 2.337E-05 , 2.337E-05 
 2.118E-02 , 1.995E-04 , 1.299E+00 , 1.995E-04 , 1.299E+00 , 1.995E-04 , 1.995E-04 
 2.123E-02 , 1.310E+00 , 2.337E-05 , 1.268E+00 , 1.310E+00 , 2.337E-05 , 2.335E-05 
 2.128E-02 , 1.995E-04 , 1.299E+00 , 1.995E-04 , 1.299E+00 , 1.995E-04 , 1.995E-04 
 2.133E-02 , 1.319E+00 , 8.800E-06 , 1.283E+00 , 1.319E+00 , 8.798E-06 , 1.319E+00 
 2.138E-02 , 2.337E-05 , 1.310E+00 , 2.337E-05 , 2.337E-05 , 1.268E+00 , 1.310E+00 
 2.143E-02 , 1.318E+00 , 8.743E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.714E-06 
 2.148E-02 , 2.338E-05 , 1.310E+00 , 2.338E-05 , 2.338E-05 , 1.268E+00 , 1.310E+00 
 2.153E-02 , 1.319E+00 , 8.800E-06 , 1.283E+00 , 1.319E+00 , 8.801E-06 , 1.319E+00 
 2.158E-02 , 2.338E-05 , 1.310E+00 , 2.338E-05 , 2.338E-05 , 1.268E+00 , 1.310E+00 
 2.163E-02 , 1.318E+00 , 8.743E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.749E-06 
 2.168E-02 , 1.996E-04 , 1.299E+00 , 1.996E-04 , 1.996E-04 , 1.299E+00 , 1.996E-04 
 2.173E-02 , 1.318E+00 , 8.743E-06 , 1.283E+00 , 1.283E+00 , 1.318E+00 , 8.730E-06 
 2.178E-02 , 1.996E-04 , 1.299E+00 , 1.996E-04 , 1.996E-04 , 1.299E+00 , 1.997E-04 
 2.183E-02 , 1.325E+00 , 2.310E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 2.188E-02 , 1.997E-04 , 1.299E+00 , 1.997E-04 , 1.997E-04 , 1.997E-04 , 1.299E+00 
 2.193E-02 , 1.325E+00 , 2.310E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
