#format table ## [Custom WaveView] saved 03:05:28 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 1.098E-02 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.870E-03 , 3.870E-03 , 3.870E-03 
 1.103E-02 , 2.159E-02 , 2.159E-02 , 1.269E+00 , 2.159E-02 , 2.159E-02 , 2.159E-02 
 1.108E-02 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.870E-03 , 3.870E-03 , 3.870E-03 
 1.113E-02 , 9.690E-03 , 9.690E-03 , 1.277E+00 , 9.690E-03 , 9.690E-03 , 1.277E+00 
 1.118E-02 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.870E-03 , 3.870E-03 , 3.870E-03 
 1.123E-02 , 9.690E-03 , 9.690E-03 , 1.277E+00 , 9.690E-03 , 9.690E-03 , 1.277E+00 
 1.128E-02 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.870E-03 , 3.870E-03 , 3.870E-03 
 1.133E-02 , 9.691E-03 , 9.691E-03 , 1.277E+00 , 9.691E-03 , 9.691E-03 , 1.277E+00 
 1.138E-02 , 1.257E+00 , 1.305E+00 , 1.338E-04 , 1.257E+00 , 1.257E+00 , 1.305E+00 
 1.143E-02 , 9.691E-03 , 9.691E-03 , 1.277E+00 , 9.691E-03 , 1.277E+00 , 9.691E-03 
 1.148E-02 , 1.257E+00 , 1.305E+00 , 1.338E-04 , 1.257E+00 , 1.257E+00 , 1.305E+00 
 1.153E-02 , 9.691E-03 , 9.691E-03 , 1.277E+00 , 9.691E-03 , 1.277E+00 , 9.691E-03 
 1.158E-02 , 1.257E+00 , 1.305E+00 , 1.338E-04 , 1.257E+00 , 1.257E+00 , 1.305E+00 
 1.163E-02 , 9.692E-03 , 9.692E-03 , 1.277E+00 , 9.692E-03 , 1.277E+00 , 9.692E-03 
 1.168E-02 , 1.240E+00 , 1.295E+00 , 8.259E-04 , 1.240E+00 , 1.295E+00 , 8.258E-04 
 1.173E-02 , 9.692E-03 , 9.692E-03 , 1.277E+00 , 9.692E-03 , 1.277E+00 , 9.692E-03 
 1.178E-02 , 1.240E+00 , 1.295E+00 , 8.260E-04 , 1.240E+00 , 1.295E+00 , 8.260E-04 
 1.183E-02 , 3.479E-03 , 3.479E-03 , 1.286E+00 , 3.479E-03 , 1.224E+00 , 1.286E+00 
 1.188E-02 , 1.241E+00 , 1.296E+00 , 7.228E-04 , 1.296E+00 , 7.228E-04 , 1.296E+00 
 1.193E-02 , 3.479E-03 , 3.479E-03 , 1.286E+00 , 3.479E-03 , 1.224E+00 , 1.286E+00 
 1.198E-02 , 1.241E+00 , 1.296E+00 , 7.229E-04 , 1.296E+00 , 7.229E-04 , 1.296E+00 
 1.203E-02 , 3.479E-03 , 3.479E-03 , 1.286E+00 , 3.479E-03 , 1.224E+00 , 1.286E+00 
 1.208E-02 , 1.240E+00 , 1.295E+00 , 8.262E-04 , 1.240E+00 , 1.295E+00 , 8.261E-04 
 1.213E-02 , 1.051E-02 , 1.051E-02 , 1.208E+00 , 1.276E+00 , 1.051E-02 , 1.051E-02 
 1.218E-02 , 1.241E+00 , 1.296E+00 , 7.230E-04 , 1.296E+00 , 7.230E-04 , 1.296E+00 
 1.223E-02 , 3.480E-03 , 3.480E-03 , 1.286E+00 , 3.480E-03 , 1.224E+00 , 1.286E+00 
 1.228E-02 , 1.241E+00 , 1.296E+00 , 7.231E-04 , 1.296E+00 , 7.231E-04 , 1.296E+00 
 1.233E-02 , 1.051E-02 , 1.051E-02 , 1.208E+00 , 1.276E+00 , 1.051E-02 , 1.051E-02 
 1.238E-02 , 1.224E+00 , 1.286E+00 , 3.480E-03 , 1.286E+00 , 3.480E-03 , 3.480E-03 
 1.243E-02 , 3.480E-03 , 3.480E-03 , 1.224E+00 , 1.286E+00 , 3.480E-03 , 1.286E+00 
 1.248E-02 , 1.224E+00 , 1.286E+00 , 3.480E-03 , 1.286E+00 , 3.480E-03 , 3.480E-03 
 1.253E-02 , 1.051E-02 , 1.051E-02 , 1.208E+00 , 1.276E+00 , 1.051E-02 , 1.051E-02 
 1.258E-02 , 1.224E+00 , 1.286E+00 , 3.481E-03 , 1.286E+00 , 3.481E-03 , 3.481E-03 
 1.263E-02 , 3.481E-03 , 3.481E-03 , 1.224E+00 , 1.286E+00 , 3.481E-03 , 1.286E+00 
 1.268E-02 , 1.240E+00 , 1.295E+00 , 8.266E-04 , 8.266E-04 , 1.240E+00 , 1.295E+00 
 1.273E-02 , 3.481E-03 , 3.481E-03 , 1.224E+00 , 1.286E+00 , 3.481E-03 , 1.286E+00 
 1.278E-02 , 1.240E+00 , 1.295E+00 , 8.267E-04 , 8.267E-04 , 1.240E+00 , 1.295E+00 
 1.283E-02 , 3.874E-03 , 3.874E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.874E-03 
 1.288E-02 , 1.224E+00 , 1.286E+00 , 3.481E-03 , 3.481E-03 , 1.286E+00 , 3.481E-03 
 1.293E-02 , 3.874E-03 , 3.874E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.874E-03 
 1.298E-02 , 1.224E+00 , 1.286E+00 , 3.482E-03 , 3.482E-03 , 1.286E+00 , 3.482E-03 
 1.303E-02 , 3.875E-03 , 3.875E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.875E-03 
 1.308E-02 , 1.224E+00 , 1.286E+00 , 3.482E-03 , 3.482E-03 , 1.286E+00 , 3.482E-03 
 1.313E-02 , 9.448E-04 , 9.448E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 
 1.318E-02 , 1.224E+00 , 1.286E+00 , 3.482E-03 , 3.482E-03 , 1.286E+00 , 3.482E-03 
 1.323E-02 , 3.875E-03 , 3.875E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.875E-03 
 1.328E-02 , 1.224E+00 , 1.286E+00 , 3.482E-03 , 3.482E-03 , 1.286E+00 , 3.482E-03 
 1.333E-02 , 9.449E-04 , 9.449E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 
 1.338E-02 , 1.224E+00 , 1.286E+00 , 3.483E-03 , 3.483E-03 , 3.483E-03 , 1.286E+00 
 1.343E-02 , 2.161E-02 , 1.269E+00 , 2.161E-02 , 2.161E-02 , 2.161E-02 , 2.161E-02 
 1.348E-02 , 1.224E+00 , 1.286E+00 , 3.483E-03 , 3.483E-03 , 3.483E-03 , 1.286E+00 
 1.353E-02 , 2.161E-02 , 1.269E+00 , 2.161E-02 , 2.161E-02 , 2.161E-02 , 2.161E-02 
 1.358E-02 , 1.224E+00 , 1.286E+00 , 3.483E-03 , 3.483E-03 , 3.483E-03 , 1.286E+00 
 1.363E-02 , 2.161E-02 , 1.269E+00 , 2.161E-02 , 2.161E-02 , 2.161E-02 , 2.161E-02 
 1.368E-02 , 1.208E+00 , 1.276E+00 , 1.052E-02 , 1.052E-02 , 1.052E-02 , 1.052E-02 
 1.373E-02 , 2.161E-02 , 1.269E+00 , 2.161E-02 , 2.161E-02 , 2.161E-02 , 2.161E-02 
 1.378E-02 , 1.208E+00 , 1.276E+00 , 1.052E-02 , 1.052E-02 , 1.052E-02 , 1.052E-02 
 1.383E-02 , 9.702E-03 , 1.277E+00 , 9.702E-03 , 9.702E-03 , 9.702E-03 , 1.277E+00 
 1.388E-02 , 1.304E+00 , 1.341E-04 , 1.257E+00 , 1.257E+00 , 1.257E+00 , 1.304E+00 
 1.393E-02 , 9.702E-03 , 1.277E+00 , 9.702E-03 , 9.702E-03 , 1.277E+00 , 9.702E-03 
 1.398E-02 , 1.304E+00 , 1.342E-04 , 1.257E+00 , 1.257E+00 , 1.257E+00 , 1.304E+00 
 1.403E-02 , 9.703E-03 , 1.277E+00 , 9.703E-03 , 9.703E-03 , 9.703E-03 , 1.277E+00 
 1.408E-02 , 1.304E+00 , 1.342E-04 , 1.257E+00 , 1.257E+00 , 1.257E+00 , 1.304E+00 
 1.413E-02 , 9.703E-03 , 1.277E+00 , 9.703E-03 , 9.703E-03 , 1.277E+00 , 9.703E-03 
 1.418E-02 , 1.295E+00 , 8.278E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.278E-04 
 1.423E-02 , 9.704E-03 , 1.277E+00 , 9.704E-03 , 9.704E-03 , 1.277E+00 , 9.704E-03 
 1.428E-02 , 1.295E+00 , 8.280E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.280E-04 
 1.433E-02 , 3.485E-03 , 1.286E+00 , 3.485E-03 , 3.485E-03 , 1.224E+00 , 1.286E+00 
 1.438E-02 , 1.296E+00 , 7.246E-04 , 1.241E+00 , 1.296E+00 , 7.246E-04 , 1.296E+00 
 1.443E-02 , 3.485E-03 , 1.286E+00 , 3.485E-03 , 3.485E-03 , 1.224E+00 , 1.286E+00 
 1.448E-02 , 1.296E+00 , 7.247E-04 , 1.241E+00 , 1.296E+00 , 7.247E-04 , 1.296E+00 
 1.453E-02 , 3.485E-03 , 1.286E+00 , 3.485E-03 , 3.485E-03 , 1.224E+00 , 1.286E+00 
 1.458E-02 , 1.296E+00 , 7.247E-04 , 1.241E+00 , 1.296E+00 , 7.247E-04 , 1.296E+00 
 1.463E-02 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 9.705E-03 
 1.468E-02 , 1.286E+00 , 3.486E-03 , 1.224E+00 , 1.286E+00 , 3.486E-03 , 3.486E-03 
 1.473E-02 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 9.706E-03 
 1.478E-02 , 1.286E+00 , 3.486E-03 , 1.224E+00 , 1.286E+00 , 3.486E-03 , 3.486E-03 
 1.483E-02 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 1.277E+00 , 9.706E-03 , 9.706E-03 
 1.488E-02 , 1.296E+00 , 7.249E-04 , 1.296E+00 , 7.249E-04 , 1.241E+00 , 1.296E+00 
 1.493E-02 , 3.127E-03 , 1.286E+00 , 3.127E-03 , 1.286E+00 , 3.127E-03 , 1.286E+00 
 1.498E-02 , 1.286E+00 , 3.486E-03 , 1.224E+00 , 1.286E+00 , 3.486E-03 , 3.486E-03 
 1.503E-02 , 3.127E-03 , 1.286E+00 , 3.127E-03 , 1.286E+00 , 3.127E-03 , 1.286E+00 
 1.508E-02 , 1.286E+00 , 3.487E-03 , 1.224E+00 , 1.286E+00 , 3.487E-03 , 3.487E-03 
 1.513E-02 , 3.487E-03 , 1.286E+00 , 3.487E-03 , 1.224E+00 , 1.286E+00 , 3.487E-03 
 1.518E-02 , 1.296E+00 , 7.251E-04 , 1.296E+00 , 7.251E-04 , 1.241E+00 , 1.296E+00 
 1.523E-02 , 3.128E-03 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 , 1.286E+00 
 1.528E-02 , 1.295E+00 , 7.252E-04 , 1.295E+00 , 7.252E-04 , 1.241E+00 , 1.295E+00 
 1.533E-02 , 3.487E-03 , 1.286E+00 , 3.487E-03 , 1.224E+00 , 1.286E+00 , 3.487E-03 
 1.538E-02 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 
 1.543E-02 , 8.288E-04 , 1.295E+00 , 8.288E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 
 1.548E-02 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 
 1.553E-02 , 8.289E-04 , 1.295E+00 , 8.289E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 
 1.558E-02 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 , 1.286E+00 , 3.128E-03 
 1.563E-02 , 1.053E-02 , 1.208E+00 , 1.276E+00 , 1.053E-02 , 1.053E-02 , 1.053E-02 
 1.568E-02 , 1.286E+00 , 3.129E-03 , 1.286E+00 , 3.129E-03 , 3.129E-03 , 1.286E+00 
 1.573E-02 , 8.291E-04 , 1.295E+00 , 8.291E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 
 1.578E-02 , 1.286E+00 , 3.129E-03 , 1.286E+00 , 3.129E-03 , 3.129E-03 , 1.286E+00 
 1.583E-02 , 1.053E-02 , 1.208E+00 , 1.276E+00 , 1.053E-02 , 1.053E-02 , 1.053E-02 
 1.588E-02 , 1.277E+00 , 9.711E-03 , 1.277E+00 , 9.711E-03 , 9.711E-03 , 9.711E-03 
 1.593E-02 , 3.489E-03 , 1.224E+00 , 1.286E+00 , 3.489E-03 , 3.489E-03 , 1.286E+00 
 1.598E-02 , 1.277E+00 , 9.712E-03 , 1.277E+00 , 9.712E-03 , 9.712E-03 , 9.712E-03 
 1.603E-02 , 3.489E-03 , 1.224E+00 , 1.286E+00 , 3.489E-03 , 3.489E-03 , 1.286E+00 
 1.608E-02 , 1.277E+00 , 9.712E-03 , 1.277E+00 , 9.712E-03 , 9.712E-03 , 9.712E-03 
 1.613E-02 , 3.489E-03 , 1.224E+00 , 1.286E+00 , 3.489E-03 , 3.489E-03 , 1.286E+00 
 1.618E-02 , 1.295E+00 , 8.294E-04 , 8.294E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 
 1.623E-02 , 3.489E-03 , 1.224E+00 , 1.286E+00 , 3.489E-03 , 3.489E-03 , 1.286E+00 
 1.628E-02 , 1.295E+00 , 8.295E-04 , 8.295E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 
 1.633E-02 , 3.490E-03 , 1.224E+00 , 1.286E+00 , 3.490E-03 , 1.286E+00 , 3.490E-03 
 1.638E-02 , 1.286E+00 , 3.490E-03 , 3.490E-03 , 1.224E+00 , 1.286E+00 , 3.490E-03 
 1.643E-02 , 8.297E-04 , 1.240E+00 , 1.295E+00 , 8.297E-04 , 1.240E+00 , 1.295E+00 
 1.648E-02 , 1.286E+00 , 3.490E-03 , 3.490E-03 , 1.224E+00 , 1.286E+00 , 3.490E-03 
 1.653E-02 , 8.297E-04 , 1.240E+00 , 1.295E+00 , 8.297E-04 , 1.240E+00 , 1.295E+00 
 1.658E-02 , 1.286E+00 , 3.490E-03 , 3.490E-03 , 1.224E+00 , 1.286E+00 , 3.490E-03 
 1.663E-02 , 8.298E-04 , 1.240E+00 , 1.295E+00 , 8.298E-04 , 1.240E+00 , 1.295E+00 
 1.668E-02 , 1.286E+00 , 3.131E-03 , 3.131E-03 , 1.286E+00 , 3.131E-03 , 1.286E+00 
 1.673E-02 , 8.299E-04 , 1.240E+00 , 1.295E+00 , 8.299E-04 , 1.240E+00 , 1.295E+00 
 1.678E-02 , 1.286E+00 , 3.131E-03 , 3.131E-03 , 1.286E+00 , 3.131E-03 , 1.286E+00 
 1.683E-02 , 3.885E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.885E-03 , 3.885E-03 
 1.688E-02 , 1.277E+00 , 9.716E-03 , 9.716E-03 , 1.277E+00 , 9.716E-03 , 9.716E-03 
 1.693E-02 , 8.301E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.301E-04 , 1.295E+00 
 1.698E-02 , 1.277E+00 , 9.717E-03 , 9.717E-03 , 1.277E+00 , 9.717E-03 , 9.717E-03 
 1.703E-02 , 3.885E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.885E-03 , 3.885E-03 
 1.708E-02 , 1.277E+00 , 9.717E-03 , 9.717E-03 , 1.277E+00 , 9.717E-03 , 9.717E-03 
 1.713E-02 , 8.302E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.302E-04 , 1.295E+00 
 1.718E-02 , 1.286E+00 , 3.492E-03 , 3.492E-03 , 3.492E-03 , 1.224E+00 , 1.286E+00 
 1.723E-02 , 8.303E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.303E-04 , 1.295E+00 
 1.728E-02 , 1.286E+00 , 3.492E-03 , 3.492E-03 , 3.492E-03 , 1.224E+00 , 1.286E+00 
 1.733E-02 , 9.486E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 , 9.486E-04 
 1.738E-02 , 1.277E+00 , 9.718E-03 , 9.718E-03 , 9.718E-03 , 1.277E+00 , 9.718E-03 
 1.743E-02 , 1.550E-04 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.304E+00 
 1.748E-02 , 1.277E+00 , 9.719E-03 , 9.719E-03 , 9.719E-03 , 1.277E+00 , 9.719E-03 
 1.753E-02 , 9.488E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 , 9.488E-04 
 1.758E-02 , 1.277E+00 , 9.720E-03 , 9.720E-03 , 9.720E-03 , 1.277E+00 , 9.719E-03 
 1.763E-02 , 1.551E-04 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.304E+00 
 1.768E-02 , 1.277E+00 , 9.720E-03 , 9.720E-03 , 9.720E-03 , 9.720E-03 , 1.277E+00 
 1.773E-02 , 1.551E-04 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.304E+00 
 1.778E-02 , 1.277E+00 , 9.721E-03 , 9.721E-03 , 9.721E-03 , 9.721E-03 , 1.277E+00 
 1.783E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.788E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.793E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.798E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.803E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.808E-02 , 1.269E+00 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 , 2.164E-02 
 1.813E-02 , 1.277E+00 , 9.722E-03 , 9.722E-03 , 9.722E-03 , 9.722E-03 , 1.277E+00 
 1.818E-02 , 1.552E-04 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.304E+00 
 1.823E-02 , 1.277E+00 , 9.723E-03 , 9.723E-03 , 9.723E-03 , 9.723E-03 , 1.277E+00 
 1.828E-02 , 1.552E-04 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.255E+00 , 1.304E+00 
 1.833E-02 , 1.277E+00 , 9.723E-03 , 9.723E-03 , 9.723E-03 , 1.277E+00 , 9.723E-03 
 1.838E-02 , 9.495E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 , 9.495E-04 
 1.843E-02 , 1.277E+00 , 9.723E-03 , 9.723E-03 , 9.723E-03 , 1.277E+00 , 9.723E-03 
 1.848E-02 , 9.496E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 , 9.496E-04 
 1.853E-02 , 1.277E+00 , 9.724E-03 , 9.724E-03 , 9.724E-03 , 1.277E+00 , 9.724E-03 
 1.858E-02 , 9.498E-04 , 1.238E+00 , 1.238E+00 , 1.238E+00 , 1.294E+00 , 9.497E-04 
 1.863E-02 , 1.286E+00 , 3.496E-03 , 3.496E-03 , 3.496E-03 , 1.224E+00 , 1.286E+00 
 1.868E-02 , 8.315E-04 , 1.240E+00 , 1.240E+00 , 1.295E+00 , 8.315E-04 , 1.295E+00 
 1.873E-02 , 1.286E+00 , 3.496E-03 , 3.496E-03 , 3.496E-03 , 1.224E+00 , 1.286E+00 
 1.878E-02 , 8.316E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 , 8.316E-04 , 1.295E+00 
 1.883E-02 , 1.277E+00 , 9.726E-03 , 9.726E-03 , 1.277E+00 , 9.726E-03 , 9.726E-03 
 1.888E-02 , 3.890E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.890E-03 , 3.890E-03 
 1.893E-02 , 1.277E+00 , 9.726E-03 , 9.726E-03 , 1.277E+00 , 9.726E-03 , 9.726E-03 
 1.898E-02 , 3.891E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.891E-03 , 3.891E-03 
 1.903E-02 , 1.277E+00 , 9.727E-03 , 9.727E-03 , 1.277E+00 , 9.727E-03 , 9.727E-03 
 1.908E-02 , 3.891E-03 , 1.222E+00 , 1.222E+00 , 1.285E+00 , 3.891E-03 , 3.891E-03 
 1.913E-02 , 1.286E+00 , 3.137E-03 , 3.137E-03 , 1.286E+00 , 3.137E-03 , 1.286E+00 
 1.918E-02 , 8.319E-04 , 1.239E+00 , 1.295E+00 , 8.319E-04 , 1.239E+00 , 1.295E+00 
 1.923E-02 , 1.286E+00 , 3.137E-03 , 3.137E-03 , 1.286E+00 , 3.137E-03 , 1.286E+00 
 1.928E-02 , 8.320E-04 , 1.239E+00 , 1.295E+00 , 8.320E-04 , 1.239E+00 , 1.295E+00 
 1.933E-02 , 1.286E+00 , 3.137E-03 , 3.137E-03 , 1.286E+00 , 3.137E-03 , 1.286E+00 
 1.938E-02 , 3.497E-03 , 1.224E+00 , 1.286E+00 , 3.497E-03 , 1.286E+00 , 3.497E-03 
 1.943E-02 , 1.286E+00 , 3.498E-03 , 3.498E-03 , 1.224E+00 , 1.286E+00 , 3.498E-03 
 1.948E-02 , 8.322E-04 , 1.239E+00 , 1.295E+00 , 8.322E-04 , 1.239E+00 , 1.295E+00 
 1.953E-02 , 1.286E+00 , 3.498E-03 , 3.498E-03 , 1.224E+00 , 1.286E+00 , 3.498E-03 
 1.958E-02 , 8.323E-04 , 1.239E+00 , 1.295E+00 , 8.323E-04 , 1.239E+00 , 1.295E+00 
 1.963E-02 , 1.295E+00 , 8.324E-04 , 8.324E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 1.968E-02 , 3.498E-03 , 1.224E+00 , 1.286E+00 , 3.498E-03 , 1.286E+00 , 3.498E-03 
 1.973E-02 , 1.295E+00 , 8.325E-04 , 8.325E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 1.978E-02 , 3.499E-03 , 1.224E+00 , 1.286E+00 , 3.499E-03 , 1.286E+00 , 3.499E-03 
 1.983E-02 , 1.295E+00 , 8.326E-04 , 8.326E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 1.988E-02 , 3.499E-03 , 1.224E+00 , 1.286E+00 , 3.499E-03 , 3.499E-03 , 1.286E+00 
 1.993E-02 , 1.277E+00 , 9.731E-03 , 1.277E+00 , 9.731E-03 , 9.731E-03 , 9.731E-03 
 1.998E-02 , 3.499E-03 , 1.224E+00 , 1.286E+00 , 3.499E-03 , 3.499E-03 , 1.286E+00 
 2.003E-02 , 1.277E+00 , 9.732E-03 , 1.277E+00 , 9.732E-03 , 9.732E-03 , 9.732E-03 
 2.008E-02 , 3.499E-03 , 1.224E+00 , 1.286E+00 , 3.499E-03 , 3.499E-03 , 1.286E+00 
 2.013E-02 , 1.286E+00 , 3.139E-03 , 1.286E+00 , 3.139E-03 , 3.139E-03 , 1.286E+00 
 2.018E-02 , 1.055E-02 , 1.208E+00 , 1.276E+00 , 1.055E-02 , 1.055E-02 , 1.055E-02 
 2.023E-02 , 1.277E+00 , 9.733E-03 , 1.277E+00 , 9.733E-03 , 9.733E-03 , 9.733E-03 
 2.028E-02 , 1.055E-02 , 1.208E+00 , 1.276E+00 , 1.055E-02 , 1.055E-02 , 1.055E-02 
 2.033E-02 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 , 3.140E-03 , 1.286E+00 
 2.038E-02 , 8.330E-04 , 1.295E+00 , 8.330E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 2.043E-02 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 
 2.048E-02 , 8.331E-04 , 1.295E+00 , 8.331E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 2.053E-02 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 
 2.058E-02 , 8.332E-04 , 1.295E+00 , 8.332E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 
 2.063E-02 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 , 1.286E+00 , 3.140E-03 
 2.068E-02 , 3.501E-03 , 1.286E+00 , 3.501E-03 , 1.224E+00 , 1.286E+00 , 3.501E-03 
 2.073E-02 , 1.286E+00 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 , 3.141E-03 
 2.078E-02 , 3.501E-03 , 1.286E+00 , 3.501E-03 , 1.224E+00 , 1.286E+00 , 3.501E-03 
 2.083E-02 , 1.295E+00 , 7.294E-04 , 1.295E+00 , 7.294E-04 , 1.241E+00 , 1.295E+00 
 2.088E-02 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 
 2.093E-02 , 1.286E+00 , 3.502E-03 , 1.224E+00 , 1.286E+00 , 3.502E-03 , 3.502E-03 
 2.098E-02 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 
 2.103E-02 , 1.286E+00 , 3.502E-03 , 1.224E+00 , 1.286E+00 , 3.502E-03 , 3.502E-03 
 2.108E-02 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 , 3.141E-03 , 1.286E+00 
 2.113E-02 , 1.286E+00 , 3.502E-03 , 1.224E+00 , 1.286E+00 , 3.502E-03 , 3.502E-03 
 2.118E-02 , 9.737E-03 , 1.277E+00 , 9.737E-03 , 1.277E+00 , 9.737E-03 , 9.737E-03 
 2.123E-02 , 1.286E+00 , 3.502E-03 , 1.224E+00 , 1.286E+00 , 3.502E-03 , 3.502E-03 
 2.128E-02 , 9.738E-03 , 1.277E+00 , 9.738E-03 , 1.277E+00 , 9.738E-03 , 9.738E-03 
 2.133E-02 , 1.295E+00 , 7.297E-04 , 1.241E+00 , 1.295E+00 , 7.297E-04 , 1.295E+00 
 2.138E-02 , 3.503E-03 , 1.286E+00 , 3.503E-03 , 3.503E-03 , 1.224E+00 , 1.286E+00 
 2.143E-02 , 1.295E+00 , 8.339E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 , 8.339E-04 
 2.148E-02 , 3.503E-03 , 1.286E+00 , 3.503E-03 , 3.503E-03 , 1.224E+00 , 1.286E+00 
 2.153E-02 , 1.295E+00 , 7.299E-04 , 1.241E+00 , 1.295E+00 , 7.299E-04 , 1.295E+00 
 2.158E-02 , 3.503E-03 , 1.286E+00 , 3.503E-03 , 3.503E-03 , 1.224E+00 , 1.286E+00 
 2.163E-02 , 1.295E+00 , 8.341E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 , 8.341E-04 
 2.168E-02 , 9.740E-03 , 1.277E+00 , 9.740E-03 , 9.740E-03 , 1.277E+00 , 9.740E-03 
 2.173E-02 , 1.295E+00 , 8.341E-04 , 1.239E+00 , 1.239E+00 , 1.295E+00 , 8.341E-04 
 2.178E-02 , 9.740E-03 , 1.277E+00 , 9.740E-03 , 9.740E-03 , 1.277E+00 , 9.740E-03 
 2.183E-02 , 1.304E+00 , 1.355E-04 , 1.257E+00 , 1.257E+00 , 1.257E+00 , 1.304E+00 
 2.188E-02 , 9.740E-03 , 1.277E+00 , 9.740E-03 , 9.740E-03 , 9.740E-03 , 1.277E+00 
 2.193E-02 , 1.304E+00 , 1.355E-04 , 1.257E+00 , 1.257E+00 , 1.257E+00 , 1.304E+00 
