#format table ## [Custom WaveView] saved 05:23:05 Mon Jan 15 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 2.153E-02 , 1.311E+00 , 2.870E-05 , 1.268E+00 , 1.311E+00 , 2.870E-05 , 1.311E+00 
 2.158E-02 , 2.588E-04 , 1.300E+00 , 2.588E-04 , 2.588E-04 , 1.250E+00 , 1.300E+00 
 2.163E-02 , 1.310E+00 , 3.291E-05 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.291E-05 
 2.168E-02 , 1.521E-03 , 1.290E+00 , 1.521E-03 , 1.521E-03 , 1.290E+00 , 1.521E-03 
 2.173E-02 , 1.310E+00 , 3.291E-05 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.282E-05 
 2.178E-02 , 1.521E-03 , 1.290E+00 , 1.521E-03 , 1.521E-03 , 1.290E+00 , 1.521E-03 
 2.183E-02 , 1.320E+00 , 8.870E-06 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.188E-02 , 1.521E-03 , 1.290E+00 , 1.521E-03 , 1.521E-03 , 1.521E-03 , 1.290E+00 
 2.193E-02 , 1.320E+00 , 8.870E-06 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.198E-02 , 1.521E-03 , 1.290E+00 , 1.521E-03 , 1.521E-03 , 1.521E-03 , 1.290E+00 
 2.203E-02 , 1.320E+00 , 8.870E-06 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.208E-02 , 1.521E-03 , 1.290E+00 , 1.521E-03 , 1.521E-03 , 1.521E-03 , 1.290E+00 
 2.213E-02 , 1.231E+00 , 1.289E+00 , 1.734E-03 , 1.734E-03 , 1.734E-03 , 1.734E-03 
 2.218E-02 , 6.211E-03 , 1.280E+00 , 6.211E-03 , 6.211E-03 , 6.211E-03 , 6.211E-03 
 2.223E-02 , 1.320E+00 , 8.870E-06 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.228E-02 , 1.522E-03 , 1.290E+00 , 1.522E-03 , 1.522E-03 , 1.522E-03 , 1.290E+00 
 2.233E-02 , 1.231E+00 , 1.289E+00 , 1.734E-03 , 1.734E-03 , 1.734E-03 , 1.734E-03 
 2.238E-02 , 6.212E-03 , 1.280E+00 , 6.212E-03 , 6.212E-03 , 6.212E-03 , 6.212E-03 
 2.243E-02 , 1.250E+00 , 1.300E+00 , 2.590E-04 , 2.590E-04 , 2.590E-04 , 1.300E+00 
 2.248E-02 , 6.212E-03 , 1.280E+00 , 6.212E-03 , 6.212E-03 , 6.212E-03 , 6.212E-03 
 2.253E-02 , 1.250E+00 , 1.300E+00 , 2.590E-04 , 2.590E-04 , 2.590E-04 , 1.300E+00 
 2.258E-02 , 6.213E-03 , 1.280E+00 , 6.213E-03 , 6.213E-03 , 6.213E-03 , 6.213E-03 
 2.263E-02 , 1.250E+00 , 1.300E+00 , 2.590E-04 , 2.590E-04 , 2.590E-04 , 1.300E+00 
 2.268E-02 , 3.790E-05 , 3.790E-05 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 
 2.273E-02 , 1.250E+00 , 1.300E+00 , 2.591E-04 , 2.591E-04 , 2.591E-04 , 1.300E+00 
 2.278E-02 , 3.791E-05 , 3.791E-05 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 
 2.283E-02 , 1.250E+00 , 1.300E+00 , 2.591E-04 , 2.591E-04 , 1.300E+00 , 2.591E-04 
 2.288E-02 , 3.006E-04 , 3.006E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.006E-04 
 2.293E-02 , 1.267E+00 , 1.310E+00 , 3.295E-05 , 3.296E-05 , 1.267E+00 , 1.310E+00 
 2.298E-02 , 3.007E-04 , 3.007E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.007E-04 
 2.303E-02 , 1.250E+00 , 1.300E+00 , 2.591E-04 , 2.591E-04 , 1.300E+00 , 2.591E-04 
 2.308E-02 , 3.007E-04 , 3.007E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.007E-04 
 2.313E-02 , 1.267E+00 , 1.310E+00 , 3.296E-05 , 3.296E-05 , 1.267E+00 , 1.310E+00 
 2.318E-02 , 2.592E-04 , 2.592E-04 , 1.250E+00 , 1.300E+00 , 2.592E-04 , 1.300E+00 
 2.323E-02 , 1.267E+00 , 1.310E+00 , 3.297E-05 , 3.297E-05 , 1.267E+00 , 1.310E+00 
 2.328E-02 , 2.592E-04 , 2.592E-04 , 1.250E+00 , 1.300E+00 , 2.592E-04 , 1.300E+00 
 2.333E-02 , 1.267E+00 , 1.310E+00 , 3.297E-05 , 3.297E-05 , 1.267E+00 , 1.310E+00 
 2.338E-02 , 1.735E-03 , 1.735E-03 , 1.231E+00 , 1.289E+00 , 1.735E-03 , 1.735E-03 
 2.343E-02 , 1.250E+00 , 1.300E+00 , 2.592E-04 , 1.300E+00 , 2.592E-04 , 2.592E-04 
 2.348E-02 , 1.735E-03 , 1.735E-03 , 1.231E+00 , 1.289E+00 , 1.735E-03 , 1.735E-03 
 2.353E-02 , 1.250E+00 , 1.300E+00 , 2.593E-04 , 1.300E+00 , 2.593E-04 , 2.592E-04 
 2.358E-02 , 2.593E-04 , 2.593E-04 , 1.250E+00 , 1.300E+00 , 2.593E-04 , 1.300E+00 
 2.363E-02 , 1.268E+00 , 1.311E+00 , 2.877E-05 , 1.311E+00 , 2.877E-05 , 1.311E+00 
 2.368E-02 , 1.736E-03 , 1.736E-03 , 1.231E+00 , 1.289E+00 , 1.736E-03 , 1.736E-03 
 2.373E-02 , 1.250E+00 , 1.300E+00 , 2.593E-04 , 1.300E+00 , 2.593E-04 , 2.593E-04 
 2.378E-02 , 1.736E-03 , 1.736E-03 , 1.231E+00 , 1.289E+00 , 1.736E-03 , 1.736E-03 
 2.383E-02 , 1.268E+00 , 1.311E+00 , 2.877E-05 , 1.311E+00 , 2.877E-05 , 1.311E+00 
 2.388E-02 , 2.594E-04 , 2.594E-04 , 1.300E+00 , 2.594E-04 , 1.250E+00 , 1.300E+00 
 2.393E-02 , 1.267E+00 , 1.310E+00 , 3.299E-05 , 1.267E+00 , 1.310E+00 , 3.290E-05 
 2.398E-02 , 2.594E-04 , 2.594E-04 , 1.300E+00 , 2.594E-04 , 1.250E+00 , 1.300E+00 
 2.403E-02 , 1.268E+00 , 1.311E+00 , 2.878E-05 , 1.311E+00 , 2.878E-05 , 1.311E+00 
 2.408E-02 , 2.594E-04 , 2.594E-04 , 1.300E+00 , 2.594E-04 , 1.250E+00 , 1.300E+00 
 2.413E-02 , 1.267E+00 , 1.310E+00 , 3.300E-05 , 1.267E+00 , 1.310E+00 , 3.300E-05 
 2.418E-02 , 1.524E-03 , 1.524E-03 , 1.290E+00 , 1.524E-03 , 1.290E+00 , 1.524E-03 
 2.423E-02 , 1.267E+00 , 1.310E+00 , 3.301E-05 , 1.267E+00 , 1.310E+00 , 3.290E-05 
 2.428E-02 , 1.524E-03 , 1.524E-03 , 1.290E+00 , 1.524E-03 , 1.290E+00 , 1.524E-03 
 2.433E-02 , 1.267E+00 , 1.310E+00 , 3.301E-05 , 1.267E+00 , 1.310E+00 , 3.303E-05 
 2.438E-02 , 1.524E-03 , 1.524E-03 , 1.290E+00 , 1.524E-03 , 1.524E-03 , 1.290E+00 
 2.443E-02 , 1.284E+00 , 1.320E+00 , 8.868E-06 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.448E-02 , 1.524E-03 , 1.524E-03 , 1.290E+00 , 1.524E-03 , 1.290E+00 , 1.524E-03 
 2.453E-02 , 1.284E+00 , 1.320E+00 , 8.868E-06 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.458E-02 , 1.524E-03 , 1.524E-03 , 1.290E+00 , 1.524E-03 , 1.290E+00 , 1.524E-03 
 2.463E-02 , 1.284E+00 , 1.320E+00 , 8.869E-06 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.468E-02 , 1.525E-03 , 1.525E-03 , 1.290E+00 , 1.525E-03 , 1.525E-03 , 1.290E+00 
 2.473E-02 , 1.284E+00 , 1.320E+00 , 8.867E-06 , 1.284E+00 , 1.284E+00 , 1.320E+00 
 2.478E-02 , 1.525E-03 , 1.525E-03 , 1.290E+00 , 1.525E-03 , 1.525E-03 , 1.290E+00 
 2.483E-02 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.013E-04 , 3.013E-04 , 3.013E-04 
 2.488E-02 , 6.220E-03 , 6.220E-03 , 1.280E+00 , 6.220E-03 , 6.220E-03 , 6.220E-03 
 2.493E-02 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.013E-04 , 3.013E-04 , 3.013E-04 
 2.498E-02 , 6.221E-03 , 6.221E-03 , 1.280E+00 , 6.221E-03 , 6.221E-03 , 6.221E-03 
 2.503E-02 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.014E-04 , 3.014E-04 , 3.013E-04 
 2.508E-02 , 6.221E-03 , 6.221E-03 , 1.280E+00 , 6.221E-03 , 6.221E-03 , 6.221E-03 
 2.513E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.304E-05 , 3.304E-05 , 1.310E+00 
 2.518E-02 , 6.221E-03 , 6.221E-03 , 1.280E+00 , 6.221E-03 , 6.221E-03 , 6.221E-03 
 2.523E-02 , 1.248E+00 , 1.248E+00 , 1.299E+00 , 3.014E-04 , 3.014E-04 , 3.014E-04 
 2.528E-02 , 6.222E-03 , 6.222E-03 , 1.280E+00 , 6.222E-03 , 6.222E-03 , 6.222E-03 
 2.533E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.305E-05 , 3.305E-05 , 1.310E+00 
 2.538E-02 , 3.015E-04 , 3.015E-04 , 3.015E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 
 2.543E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.306E-05 , 1.310E+00 , 3.302E-05 
 2.548E-02 , 3.015E-04 , 3.015E-04 , 3.015E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 
 2.553E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.306E-05 , 3.306E-05 , 1.310E+00 
 2.558E-02 , 3.015E-04 , 3.015E-04 , 3.015E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 
 2.563E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.306E-05 , 1.310E+00 , 3.303E-05 
 2.568E-02 , 1.739E-03 , 1.739E-03 , 1.739E-03 , 1.231E+00 , 1.289E+00 , 1.739E-03 
 2.573E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.307E-05 , 1.310E+00 , 3.302E-05 
 2.578E-02 , 3.016E-04 , 3.016E-04 , 3.016E-04 , 1.248E+00 , 1.248E+00 , 1.299E+00 
 2.583E-02 , 1.267E+00 , 1.267E+00 , 1.310E+00 , 3.307E-05 , 1.310E+00 , 3.310E-05 
 2.588E-02 , 1.739E-03 , 1.739E-03 , 1.739E-03 , 1.231E+00 , 1.289E+00 , 1.739E-03 
 2.593E-02 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.866E-06 , 1.284E+00 , 1.320E+00 
 2.598E-02 , 1.739E-03 , 1.739E-03 , 1.739E-03 , 1.231E+00 , 1.289E+00 , 1.739E-03 
 2.603E-02 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.866E-06 , 1.284E+00 , 1.320E+00 
 2.608E-02 , 1.739E-03 , 1.739E-03 , 1.739E-03 , 1.231E+00 , 1.289E+00 , 1.739E-03 
 2.613E-02 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.867E-06 , 1.284E+00 , 1.320E+00 
 2.618E-02 , 1.527E-03 , 1.527E-03 , 1.527E-03 , 1.290E+00 , 1.527E-03 , 1.290E+00 
 2.623E-02 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.866E-06 , 1.284E+00 , 1.320E+00 
 2.628E-02 , 1.739E-03 , 1.739E-03 , 1.739E-03 , 1.231E+00 , 1.289E+00 , 1.739E-03 
 2.633E-02 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.865E-06 , 1.284E+00 , 1.320E+00 
 2.638E-02 , 1.527E-03 , 1.527E-03 , 1.527E-03 , 1.290E+00 , 1.527E-03 , 1.290E+00 
 2.643E-02 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 , 3.808E-05 , 3.804E-05 
 2.648E-02 , 1.527E-03 , 1.527E-03 , 1.527E-03 , 1.290E+00 , 1.527E-03 , 1.290E+00 
 2.653E-02 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 , 3.808E-05 , 3.808E-05 
 2.658E-02 , 1.527E-03 , 1.527E-03 , 1.527E-03 , 1.290E+00 , 1.527E-03 , 1.290E+00 
 2.663E-02 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 , 3.809E-05 , 3.806E-05 
 2.668E-02 , 6.227E-03 , 6.227E-03 , 6.227E-03 , 1.280E+00 , 6.227E-03 , 6.227E-03 
 2.673E-02 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 , 3.809E-05 , 3.804E-05 
 2.678E-02 , 1.527E-03 , 1.527E-03 , 1.527E-03 , 1.290E+00 , 1.527E-03 , 1.290E+00 
 2.683E-02 , 1.266E+00 , 1.266E+00 , 1.266E+00 , 1.310E+00 , 3.810E-05 , 3.813E-05 
 2.688E-02 , 6.227E-03 , 6.227E-03 , 6.227E-03 , 1.280E+00 , 6.227E-03 , 6.227E-03 
 2.693E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.865E-06 , 1.320E+00 
 2.698E-02 , 6.228E-03 , 6.228E-03 , 6.228E-03 , 1.280E+00 , 6.228E-03 , 6.228E-03 
 2.703E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.865E-06 , 1.320E+00 
 2.708E-02 , 6.228E-03 , 6.228E-03 , 6.228E-03 , 1.280E+00 , 6.228E-03 , 6.228E-03 
 2.713E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.867E-06 , 1.320E+00 
 2.718E-02 , 6.229E-03 , 6.229E-03 , 6.229E-03 , 1.280E+00 , 6.229E-03 , 6.229E-03 
 2.723E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.865E-06 , 1.320E+00 
 2.728E-02 , 6.229E-03 , 6.229E-03 , 6.229E-03 , 1.280E+00 , 6.229E-03 , 6.229E-03 
 2.733E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.862E-06 , 1.320E+00 
 2.738E-02 , 1.741E-03 , 1.741E-03 , 1.741E-03 , 1.741E-03 , 1.231E+00 , 1.289E+00 
 2.743E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.807E-06 
 2.748E-02 , 1.741E-03 , 1.741E-03 , 1.741E-03 , 1.741E-03 , 1.231E+00 , 1.289E+00 
 2.753E-02 , 1.284E+00 , 1.284E+00 , 1.284E+00 , 1.320E+00 , 8.864E-06 , 1.320E+00 
 2.758E-02 , 6.230E-03 , 6.230E-03 , 6.230E-03 , 1.280E+00 , 6.230E-03 , 6.230E-03 
 2.763E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.761E-06 
 2.768E-02 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.231E+00 , 1.289E+00 
 2.773E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.766E-06 
 2.778E-02 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.231E+00 , 1.289E+00 
 2.783E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.800E-06 
 2.788E-02 , 6.231E-03 , 6.231E-03 , 6.231E-03 , 6.231E-03 , 1.280E+00 , 6.231E-03 
 2.793E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.798E-02 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.231E+00 , 1.289E+00 
 2.803E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.798E-06 
 2.808E-02 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.742E-03 , 1.231E+00 , 1.289E+00 
 2.813E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.818E-02 , 6.233E-03 , 6.233E-03 , 6.233E-03 , 6.233E-03 , 1.280E+00 , 6.233E-03 
 2.823E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.757E-06 
 2.828E-02 , 1.743E-03 , 1.743E-03 , 1.743E-03 , 1.743E-03 , 1.231E+00 , 1.289E+00 
 2.833E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.838E-02 , 6.233E-03 , 6.233E-03 , 6.233E-03 , 6.233E-03 , 1.280E+00 , 6.233E-03 
 2.843E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.848E-02 , 6.234E-03 , 6.234E-03 , 6.234E-03 , 6.234E-03 , 1.280E+00 , 6.234E-03 
 2.853E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.778E-06 
 2.858E-02 , 6.234E-03 , 6.234E-03 , 6.234E-03 , 6.234E-03 , 1.280E+00 , 6.234E-03 
 2.863E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.868E-02 , 6.235E-03 , 6.235E-03 , 6.235E-03 , 6.235E-03 , 1.280E+00 , 6.235E-03 
 2.873E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.755E-06 
 2.878E-02 , 6.235E-03 , 6.235E-03 , 6.235E-03 , 6.235E-03 , 1.280E+00 , 6.235E-03 
 2.883E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.888E-02 , 6.236E-03 , 6.236E-03 , 6.236E-03 , 6.236E-03 , 6.236E-03 , 1.280E+00 
 2.893E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.898E-02 , 6.236E-03 , 6.236E-03 , 6.236E-03 , 6.236E-03 , 1.280E+00 , 6.236E-03 
 2.903E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.775E-06 
 2.908E-02 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 1.280E+00 , 6.237E-03 
 2.913E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.918E-02 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 1.280E+00 
 2.923E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.772E-06 
 2.928E-02 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 6.237E-03 , 1.280E+00 , 6.237E-03 
 2.933E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.938E-02 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 1.280E+00 
 2.943E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.948E-02 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 6.238E-03 , 1.280E+00 
 2.953E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.770E-06 
 2.958E-02 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 1.280E+00 , 6.239E-03 
 2.963E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.968E-02 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 1.280E+00 
 2.973E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.787E-06 
 2.978E-02 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 6.239E-03 , 1.280E+00 
 2.983E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.988E-02 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 1.280E+00 
 2.993E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 2.998E-02 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 1.280E+00 
 3.003E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.802E-06 
 3.008E-02 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 6.240E-03 , 1.280E+00 
 3.013E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.018E-02 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 1.280E+00 
 3.023E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.760E-06 
 3.028E-02 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 1.280E+00 
 3.033E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.038E-02 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 6.241E-03 , 1.280E+00 
 3.043E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.048E-02 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 1.280E+00 
 3.053E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.768E-06 
 3.058E-02 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 1.280E+00 
 3.063E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.068E-02 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 6.242E-03 , 1.280E+00 
 3.073E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.735E-06 
 3.078E-02 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 1.280E+00 
 3.083E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.088E-02 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 6.243E-03 , 1.280E+00 
 3.093E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.098E-02 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 1.280E+00 
 3.103E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.777E-06 
 3.108E-02 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 1.280E+00 
 3.113E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.118E-02 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 6.244E-03 , 1.280E+00 
 3.123E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.735E-06 
 3.128E-02 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 1.280E+00 
 3.133E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.138E-02 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 6.245E-03 , 1.280E+00 
 3.143E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.148E-02 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 1.280E+00 
 3.153E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.782E-06 
 3.158E-02 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 1.280E+00 , 6.246E-03 
 3.163E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.168E-02 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 6.246E-03 , 1.280E+00 
 3.173E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.760E-06 
 3.178E-02 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 1.280E+00 
 3.183E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.188E-02 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 6.247E-03 , 1.280E+00 
 3.193E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.198E-02 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 1.280E+00 
 3.203E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.774E-06 
 3.208E-02 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 1.280E+00 , 6.248E-03 
 3.213E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.218E-02 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 6.248E-03 , 1.280E+00 
 3.223E-02 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.283E+00 , 1.319E+00 , 8.745E-06 
 3.228E-02 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 1.280E+00 , 6.249E-03 
 3.233E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.238E-02 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 1.280E+00 
 3.243E-02 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.300E+00 , 1.329E+00 
 3.248E-02 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 6.249E-03 , 1.280E+00 , 6.249E-03 
